pdbid	type	label	p_group_0.3	casf2016
5y8c	np	6.795880017344075	2396	
5y8w	np	6.638272163982407	2396	
5y8y	np	7.086186147616283	2396	
5y8z	np	6.207608310501746	2396	
5y93	np	5.6439741428068775	2396	
5y94	np	6.785156151952302	2396	
5y97	kikd	3.6020599913279625	1213	
5y9l	ic50	5.721246399047171	2254	
5ya5	refined	6.721246399047171	2640	
5yas	refined	3.259637310505756	1478	refined
5yba	kikd	4.774432286560529	1707	
5ybe	kikd	6.236572006437063	1751	
5ybi	kikd	3.491497214855005	560	
5yc1	kikd	4.336299074610352	1485	
5yc2	kikd	4.943095148663527	2136	
5yc3	kikd	4.847711655616943	2399	
5yc4	kikd	4.91721462968355	2399	
5yc8	kikd	8.193820026016112	1617	
5yco	kikd	4.590066876668706	1821	
5ye7	ic50	5.464579281943827	329	
5ye8	ic50	3.0	329	
5ye9	ic50	6.449771646944906	329	
5yea	ic50	8.301029995663981	329	
5yf1	kikd	3.283996656365201	395	
5yfs	refined	4.860120913598763	873	
5yft	refined	5.0	873	
5yfz	ic50	6.958607314841775	482	
5yg2	ic50	6.886056647693163	482	
5yg3	ic50	7.853871964321762	482	
5yg4	ic50	7.366531544420414	482	
5ygd	kikd	7.267606240177031	1926	
5ygf	kikd	6.207608310501746	1926	
5ygi	ic50	7.045757490560675	1516	
5yh8	refined	6.775208043507318	506	
5yhe	refined	6.691862621361961	506	
5yhg	refined	6.021226215669877	506	
5yhl	kikd	7.744727494896693	1625	
5yia	kikd	5.522878745280337	1003	
5yib	kikd	5.481486060122113	1003	
5yic	kikd	5.886056647693163	1003	
5yid	kikd	5.3979400086720375	1003	
5yie	kikd	5.251811972993799	1003	
5yj8	refined	3.98296666070122	2466	
5yjb	kikd	7.537602002101044	39	
5yjf	ic50	5.7447274948966935	723	
5yji	ic50	5.301029995663981	723	
5yjk	ic50	6.086186147616283	2254	
5yjm	refined	7.67778070526608	2232	
5yjo	ic50	7.173925197299173	70	
5yjp	ic50	6.619788758288394	2232	
5yjy	ic50	6.939302159646388	3176	
5ykp	kikd	7.045757490560675	1537	
5yl2	refined	4.4990777608097	132	
5ylj	kikd	3.8560488835760367	132	
5yls	kikd	5.289882634888183	132	
5ylt	ic50	6.3872161432802645	623	
5ylu	kikd	8.619788758288394	3	
5ylv	kikd	6.823908740944319	3	
5yof	ic50	5.823908740944319	1995	
5yov	np	7.679853713888946	2396	
5yp5	ic50	4.6020599913279625	1553	
5yp6	ic50	4.6020599913279625	1553	
5ypo	kikd	7.096910013008056	1200	
5ypp	kikd	4.638272163982407	1416	
5ypw	kikd	4.638272163982407	1416	
5ypy	kikd	4.638272163982407	1416	
5yql	ic50	4.586700235918748	975	
5yqn	ic50	4.028260409112222	975	
5yqo	ic50	6.088842391260023	975	
5yqw	kikd	7.508638306165727	503	
5yqx	np	6.958607314841775	2396	
5yr4	kikd	6.337242168318426	1537	
5yr5	kikd	6.7447274948966935	1537	
5yr6	kikd	5.34008379993015	1537	
5yso	ic50	7.397940008672037	1570	
5yto	kikd	4.481486060122112	2820	
5ytu	kikd	4.920818753952375	2820	
5yu9	kikd	6.7447274948966935	2622	
5yum	refined	3.6516951369518393	1416	
5yun	ic50	5.522878745280337	1815	
5yv5	kikd	5.4089353929735005	658	
5yve	ic50	6.481486060122112	227	
5yvx	kikd	5.889410289700751	2355	
5ywg	v2020	8.341035157335565	274	
5ywx	kikd	9.853871964321762	1355	
5ywy	kikd	7.229147988357855	1625	
5yy4	kikd	6.431798275933005	2088	
5yy6	v2020	7.616903070050906	274	
5yy9	kikd	8.040958607678906	2385	
5yyb	kikd	6.557520230935552	504	
5yyf	refined	6.481486060122112	2022	
5yz2	refined	4.94692155651658	1736	
5yz7	ic50	4.7495799976911055	1463	
5yzc	ic50	5.522878745280337	3124	
5yzd	ic50	6.698970004336019	3124	
5z1c	np	2.8601209135987635	2231	
5z1d	v2020	8.301029995663981	2510	
5z1e	v2020	8.301029995663981	2510	
5z1r	np	5.701146923590294	2396	
5z1s	np	6.161150909262744	2396	
5z1t	np	6.200659450546418	2396	
5z4h	ic50	3.0222763947111524	1678	
5z4o	ic50	3.275724130399211	1678	
5z5f	refined	2.167491087293764	210	
5z5v	np	6.542118103266008	2396	
5z66	v2020	6.686132779630847	100	
5z68	kikd	5.886056647693163	3160	
5z7b	refined	4.886056647693163	1122	
5z7j	refined	6.6020599913279625	1380	
5z89	kikd	6.709965388637482	1464	
5z95	kikd	6.546681659952963	1464	
5z99	refined	6.876148359032914	504	
5z9e	ic50	3.4814860601221125	1678	
5za1	ic50	7.522878745280337	1553	
5za2	kikd	5.769551078621726	1185	
5za7	np	5.867740310468955	2231	
5za8	np	6.29413628771608	2231	
5za9	np	6.73754891026957	2231	
5zae	np	6.806875401645538	2231	
5zaf	np	6.779891911959945	2231	
5zag	np	6.96657624451305	2231	
5zah	np	7.275724130399211	2231	
5zaj	np	7.376750709602099	2231	
5zbz	v2020	4.954677021213342	281	
5zc5	np	7.055517327849831	2231	
5zcu	v2020	5.665546248849069	1945	
5zdb	v2020	5.749579997691106	313	
5zdc	v2020	5.749579997691106	313	
5zdd	v2020	5.749579997691106	313	
5zde	v2020	5.749579997691106	313	
5zdf	v2020	5.703334809738469	313	
5zdg	v2020	5.424812155072339	313	
5zdp	v2020	7.176395371644842	426	
5ze6	v2020	3.3467874862246565	1521	
5zee	v2020	2.8041003475907664	1444	
5zef	v2020	1.747146969020107	1444	
5zeq	ic50	8.823908740944319	401	
5zfi	ic50	5.920818753952375	2254	
5zg0	np	7.086186147616283	1842	
5zg1	np	7.721246399047171	1842	
5zg3	np	7.214670164989233	1842	
5zgg	ic50	5.0	2035	
5zh2	ic50	6.537602002101044	317	
5zh3	ic50	4.671620396561262	317	
5zh4	ic50	5.139661993429006	317	
5zh5	ic50	5.333482019445119	317	
5zhm	v2020	6.136677139879544	925	
5zhn	v2020	8.795880017344075	925	
5zia	kikd	6.522878745280337	2079	
5zjf	v2020	4.537602002101044	1331	
5zjy	v2020	8.18045606445813	1933	
5zjz	v2020	7.371611069949688	1933	
5zk3	kikd	8.744727494896694	1617	
5zk5	v2020	8.366531544420413	1933	
5zk7	v2020	6.709520186669327	1933	
5zk8	kikd	8.886056647693163	1617	
5zk9	v2020	7.3448615651886175	1933	
5zkb	kikd	8.698970004336019	1617	
5zkc	refined	8.193820026016112	1617	
5zku	kikd	4.296708621881338	331	
5zla	kikd	4.300162274132754	331	
5zlf	v2020	3.4814860601221125	1521	
5zma	v2020	5.522878745280337	3099	
5zml	v2020	8.10790539730952	1933	
5zmq	ic50	4.735182176990463	1995	
5zms	ic50	5.229147988357855	1995	
5znc	v2020	7.52432881167557	1306	
5zni	v2020	4.394694953858891	1306	
5znl	np	8.769551078621726	645	
5znp	kikd	4.686132779630847	1804	
5znr	kikd	4.671620396561262	1804	
5zo7	kikd	9.0	399	
5zo8	refined	8.200659450546418	399	
5zo9	kikd	8.200659450546418	399	
5zob	ic50	5.958607314841775	1995	
5zoo	kikd	5.651695136951839	2328	
5zop	kikd	4.72584215073632	2328	
5zqo	np	7.712198270069773	1115	
5zqp	np	7.73754891026957	1115	
5zqq	np	7.6595558851598815	1115	
5zqr	np	7.97469413473523	1115	
5zqu	v2020	5.154901959985743	1571	
5zr3	np	7.008773924307505	1197	
5zt1	kikd	4.673050005834002	560	
5ztn	ic50	8.301029995663981	2494	
5zty	v2020	10.1249387366083	1614	
5zu0	kikd	5.508638306165727	444	
5zuj	kikd	4.782516055786093	1482	
5zun	ic50	9.193820026016112	906	
5zvw	refined	8.619788758288394	461	
5zw6	refined	8.0	460	
5zwe	ic50	8.958607314841775	1560	
5zwf	ic50	8.744727494896694	1560	
5zwh	ic50	8.721246399047171	1560	
5zwi	ic50	8.638272163982407	1560	
5zxi	v2020	9.154901959985745	1552	
5zxk	v2020	5.481486060122113	1219	
5zyg	v2020	5.207608310501746	720	
5zyh	v2020	5.568636235841012	720	
5zyi	v2020	7.0655015487564325	720	
5zyj	v2020	7.214670164989233	720	
5zyk	v2020	6.7447274948966935	720	
5zyl	v2020	7.055517327849831	720	
5zym	v2020	5.769551078621726	720	
5zys	v2020	6.267606240177032	2681	
5zz2	ic50	8.85078088734462	646	
5zz4	ic50	9.173925197299171	2647	
5zzw	kikd	5.508638306165727	444	
6a03	v2020	5.246416941107094	1512	
6a04	v2020	5.209011524911184	1512	
6a1c	v2020	8.154901959985743	2499	
6a30	v2020	4.889410289700751	10	
6a3n	v2020	8.060480747381382	649	
6a5e	v2020	5.493494967595128	2117	
6a6k	v2020	7.455931955649724	1570	
6a6w	kikd	5.431798275933005	2136	
6a73	v2020	6.481486060122112	1606	
6a80	v2020	5.8996294548824375	1865	
6a84	np	8.275724130399212	1115	
6a87	v2020	3.154901959985743	2301	
6a8g	np	6.609064892896621	2231	
6a8n	np	7.815308569182401	2231	
6a93	v2020	8.161150909262744	1618	
6a94	v2020	7.397940008672037	1618	
6a9c	v2020	2.744727494896694	2664	
6a9o	v2020	5.2441251443275085	2820	
6aa4	v2020	6.327902142064283	1966	
6aa5	v2020	7.2839966563652	1966	
6aad	v2020	2.790484985457369	833	
6aah	np	8.4089353929735	2620	
6aaj	np	8.301029995663981	2618	
6aak	ic50	9.148741651280924	2619	
6aam	ic50	8.318758762624412	2621	
6aan	v2020	2.75448733218585	833	
6aao	v2020	2.10790539730952	833	
6aaq	v2020	2.408935392973501	833	
6abk	v2020	1.9469215565165805	833	
6abp	kikd	6.356547323513812	1820	general
6abx	v2020	2.143271109617117	452	
6acb	ic50	9.4089353929735	646	
6aec	v2020	6.1487416512809245	311	
6aee	v2020	5.368556230986828	2103	
6aeh	v2020	5.752026733638194	311	
6aej	v2020	6.154901959985743	102	
6af9	kikd	5.494850021680094	2877	
6afa	kikd	5.494850021680094	2877	
6afc	kikd	6.031517051446065	2877	
6afd	kikd	5.431798275933005	2877	
6afe	kikd	5.356547323513812	2877	
6aff	kikd	5.4089353929735005	2877	
6afg	kikd	4.863279432843593	2877	
6afh	kikd	6.1249387366083	2877	
6afi	kikd	6.200659450546418	2877	
6afj	kikd	6.2839966563652006	2877	
6afk	v2020	6.000434511774017	925	
6afl	kikd	7.0	2877	
6afr	np	7.154901959985743	2396	
6agg	kikd	4.070581074285707	3171	
6agk	v2020	5.575118363368933	132	
6agp	kikd	5.050609993355087	1981	
6agt	v2020	8.397940008672037	317	
6ahi	kikd	3.598599459218456	832	
6ahs	v2020	5.823908740944319	2254	
6ai9	v2020	6.7447274948966935	2996	
6ajg	kikd	5.782516055786094	1587	
6ajh	kikd	6.537602002101044	1587	
6aji	kikd	4.530177984021837	1587	
6ajj	kikd	6.795880017344075	1587	
6ajr	v2020	4.314258261397736	1009	
6ajv	np	5.040958607678906	2396	
6ajx	np	5.040958607678906	2396	
6ajy	np	5.275724130399211	2396	
6ajz	np	4.337242168318426	2396	
6ak4	v2020	5.455931955649724	102	
6ak6	v2020	5.559090917934783	311	
6akw	v2020	7.221848749616356	102	
6alc	ic50	7.508638306165727	2376	
6alz	ic50	10.42021640338319	1243	
6am8	kikd	4.886056647693163	828	
6ami	kikd	4.522878745280337	828	
6an1	np	5.346787486224656	1551	
6anl	np	8.267606240177031	2515	
6aol	kikd	6.267606240177032	1196	
6aom	kikd	6.200659450546418	1196	
6aox	refined	4.823908740944319	1378	
6aoy	kikd	4.97469413473523	1378	
6ap6	kikd	5.366531544420414	1463	
6ap7	kikd	5.337242168318426	1463	
6ap8	kikd	5.096910013008056	1463	
6apr	kikd	7.769551078621726	1002	general
6apw	kikd	6.173925197299173	1302	
6apz	ic50	6.823908740944319	185	
6aqf	kikd	8.669586226650809	1597	
6aqq	kikd	6.552841968657781	1302	
6aqs	refined	7.552841968657781	1306	
6ar2	kikd	6.405607449624573	2713	
6ar4	ic50	6.24184537803261	2686	
6arj	kikd	7.602059991327962	465	
6arm	refined	4.97469413473523	1378	
6arn	refined	5.187086643357144	1378	
6aro	refined	5.1487416512809245	1378	
6arv	ic50	7.337242168318426	465	
6ary	ic50	7.600326278518962	163	
6as6	ic50	4.818156412055227	185	
6as8	refined	7.050609993355087	1378	
6asu	ic50	5.214670164989233	185	
6asz	kikd	4.721246399047171	2285	
6at0	kikd	4.037630664329979	2285	
6atv	kikd	8.221848749616356	2659	
6au2	kikd	2.3010299956639813	1221	
6au5	kikd	5.568636235841012	2079	
6au9	ic50	5.958607314841775	185	
6aud	ic50	6.224753740259764	96	
6aum	ic50	9.096910013008056	1473	
6avi	np	5.7121982700697735	1551	
6awn	kikd	9.200659450546418	532	
6awo	kikd	8.698970004336019	532	
6awp	kikd	7.161150909262744	532	
6ax1	ic50	9.42021640338319	906	
6ax4	ic50	8.221848749616356	449	
6axb	ic50	6.301029995663981	185	
6axj	kikd	5.0	2023	
6axk	kikd	6.515700160653214	2079	
6axl	kikd	7.107905397309519	2079	
6axp	kikd	5.070581074285707	2079	
6axq	ic50	4.00436480540245	2376	
6ay3	ic50	8.022276394711152	2376	
6ay5	ic50	7.161150909262744	2376	
6ayd	np	6.301029995663981	2496	
6ayh	kikd	5.568636235841012	1882	
6ayi	refined	6.6777807052660805	1883	
6ayn	kikd	5.036212172654444	2079	
6ayo	refined	8.292429823902063	1315	
6ayq	refined	8.187086643357144	1315	
6ayr	refined	8.387216143280265	1315	
6ays	refined	9.187086643357144	1315	
6ayt	refined	8.853871964321762	1315	
6azk	kikd	5.638272163982407	2079	
6azl	kikd	4.928117992693874	2079	
6b0v	kikd	3.494850021680094	1988	
6b0y	kikd	4.1938200260161125	1988	
6b16	kikd	7.494850021680094	2502	
6b1c	kikd	6.954677021213342	2050	
6b1e	ic50	7.468521082957745	223	
6b1f	kikd	8.721246399047171	1397	
6b1h	kikd	8.721246399047171	1397	
6b1j	kikd	7.366531544420413	1397	
6b1k	refined	6.671620396561262	2050	
6b1o	ic50	8.508638306165727	223	
6b1w	kikd	7.366531544420413	1397	
6b1x	kikd	7.397940008672037	1397	
6b1y	kikd	7.397940008672037	1397	
6b22	kikd	7.376750709602099	1337	
6b27	kikd	5.031517051446065	2688	
6b2c	kikd	7.026872146400301	2050	
6b2p	kikd	8.886056647693163	2476	
6b2q	kikd	8.045757490560675	2477	
6b30	ic50	7.221848749616356	1553	
6b31	ic50	8.443697499232712	1553	
6b33	ic50	8.1249387366083	1553	
6b3e	ic50	6.987162775294828	2525	
6b3v	kikd	9.692503962086787	493	
6b41	ic50	8.481486060122112	155	
6b4d	np	6.107905397309519	1104	
6b4h	kikd	8.522878745280337	3182	
6b4l	refined	6.468521082957745	2323	
6b4n	np	10.554395796726402	2452	
6b4u	refined	7.67778070526608	2323	
6b4w	ic50	8.301029995663981	2511	
6b59	np	8.086186147616283	1104	
6b5a	np	7.943095148663527	1104	
6b5i	kikd	5.958607314841775	293	
6b5j	ic50	7.102372908709558	2577	
6b5m	kikd	12.0	2079	
6b5o	kikd	8.33161408331	2079	
6b5q	refined	8.244125144327509	1607	
6b5r	kikd	8.772113295386326	2079	
6b5t	kikd	8.655607726314889	2079	
6b67	kikd	5.050609993355087	3044	
6b7a	refined	4.494850021680094	1527	
6b7b	refined	2.892790030352132	1527	
6b7c	kikd	5.142667503568731	1527	
6b7d	kikd	4.2839966563652006	1527	
6b7e	kikd	4.552841968657781	1527	
6b7f	kikd	3.866461091629783	1527	
6b7h	kikd	9.032920265855504	446	
6b8j	ic50	8.301029995663981	2512	
6b8u	ic50	9.69897000433602	2598	
6b8y	kikd	9.657577319177792	2480	
6b95	np	5.1487416512809245	2580	
6b96	refined	7.844663962534938	644	
6b97	refined	6.6252516539898965	644	
6b98	refined	4.649751981665837	644	
6ba7	ic50	8.154901959985743	185	
6bau	kikd	4.508638306165727	531	
6baw	kikd	5.376750709602099	1196	
6bbs	np	9.886056647693165	1104	
6bbu	np	7.537602002101044	2620	
6bbv	np	6.095284454721319	2618	
6bbx	refined	6.667561540084394	2106	
6bc9	np	9.431798275933003	1104	
6bcr	kikd	5.259637310505756	904	
6bcy	kikd	4.809668301829708	904	
6bd1	kikd	4.782516055786093	904	
6bdy	refined	5.690369832574101	376	
6beb	kikd	3.6090648928966207	328	
6bec	kikd	4.008773924307505	328	
6bed	kikd	4.721246399047171	328	
6bee	kikd	4.657577319177793	328	
6bef	kikd	3.98296666070122	328	
6beh	kikd	4.086186147616283	328	
6bfa	ic50	9.0	2542	
6bfd	np	8.301029995663981	995	
6bfe	np	5.853871964321762	995	
6bfn	ic50	8.031517051446064	2485	
6bfp	np	7.698970004336019	2252	
6bfw	np	6.657577319177793	995	
6bfx	np	7.102372908709558	995	
6bg3	ic50	4.920818753952375	1607	
6bg5	ic50	6.0	1607	
6bgg	kikd	4.022276394711152	2261	
6bgu	kikd	6.275724130399211	761	
6bgv	kikd	6.7447274948966935	761	
6bgw	kikd	6.6777807052660805	761	
6bgx	kikd	6.327902142064283	761	
6bgy	kikd	6.823908740944319	761	
6bgz	kikd	6.3872161432802645	761	
6bh0	kikd	6.657577319177793	761	
6bh1	kikd	7.221848749616356	761	
6bh2	kikd	5.619788758288394	761	
6bh3	kikd	4.920818753952375	761	
6bh5	kikd	6.6020599913279625	761	
6bhd	kikd	5.031517051446065	1221	
6bhe	kikd	4.621602099051862	1221	
6bhh	kikd	3.759450751717401	1221	
6bhi	kikd	4.254925208417943	1221	
6bhv	refined	5.231361898752386	1114	
6bib	ic50	5.795880017344075	1362	
6bic	ic50	5.619788758288394	1362	
6bid	ic50	5.537602002101044	1362	
6bij	ic50	6.045757490560675	2100	
6bik	ic50	8.193820026016112	2647	
6bil	ic50	6.236572006437063	2100	
6bin	ic50	6.337242168318426	2100	
6bir	ic50	7.522878745280337	2100	
6biv	ic50	6.522878745280337	2100	
6bix	ic50	6.508638306165727	2100	
6biy	ic50	6.657577319177793	2100	
6biz	ic50	6.568636235841012	2100	
6bj2	kikd	5.3979400086720375	2103	
6bj3	kikd	4.769551078621726	2103	
6bjo	ic50	6.292429823902063	2686	
6bke	ic50	8.346787486224656	2647	
6bkh	ic50	8.886056647693163	2647	
6bkw	ic50	8.301029995663981	2647	
6bkx	ic50	6.3872161432802645	671	
6bky	ic50	6.568636235841012	671	
6bl1	ic50	6.958607314841775	671	
6bl2	ic50	7.387216143280264	671	
6bln	ic50	8.795880017344075	2647	
6bm5	refined	5.844663962534939	376	
6bm6	refined	4.681936665037238	376	
6bmi	kikd	5.045757490560675	531	
6bmr	ic50	4.221848749616356	2586	
6bmv	ic50	4.6777807052660805	2586	
6bmx	ic50	4.723538195826756	2586	
6bnh	kikd	3.801342913045578	2261	
6bnk	kikd	6.991399828238082	2097	
6bnl	kikd	6.958607314841775	2097	
6bnt	kikd	6.552841968657781	1442	
6bny	kikd	6.3979400086720375	849	
6bo6	ic50	7.096910013008056	259	
6bod	kikd	4.259637310505756	849	
6boe	kikd	5.537602002101044	849	
6boy	np	5.7447274948966935	2396	
6bq0	ic50	7.337242168318426	906	
6bqa	ic50	5.853871964321762	2372	
6bqd	v2020	6.3872161432802645	2377	
6bqg	kikd	8.931814138253838	1618	
6bqh	kikd	9.795880017344077	1618	
6bqj	ic50	6.0	1989	
6bqk	ic50	9.0	1989	
6br2	ic50	8.721246399047171	1553	
6br3	ic50	8.721246399047171	1553	
6bs3	v2020	5.823908740944319	1375	
6bs4	v2020	5.552841968657781	1375	
6bs5	v2020	5.698970004336019	1375	
6bsk	np	6.920818753952375	2496	
6bsl	ic50	9.0	946	
6bsm	ic50	6.795880017344075	946	
6bsx	ic50	3.3010299956639813	1987	
6bt0	ic50	5.6777807052660805	1987	
6bt6	np	5.910094888560602	1396	
6bto	ic50	5.0	946	
6bu0	kikd	5.958607314841775	1083	
6bu1	ic50	7.221848749616356	185	
6bu3	np	6.552841968657781	1396	
6buu	kikd	5.443697499232712	2557	
6buv	ic50	4.7447274948966935	2756	
6bvb	np	6.707743928643524	1662	
6bvh	np	9.154901959985745	2252	
6bw2	kikd	7.67778070526608	2323	
6bw3	kikd	5.528708288941061	691	
6bw4	kikd	5.501689446210399	691	
6bw5	kikd	8.2518119729938	544	
6bw8	kikd	9.0	2323	
6bx6	ic50	6.481486060122112	2535	
6bxy	kikd	8.045757490560675	155	
6by8	ic50	6.910094888560602	155	
6byk	kikd	3.408935392973501	904	
6byz	v2020	8.366531544420413	63	
6c0n	np	8.366531544420413	1936	
6c0r	np	7.508638306165727	1936	
6c0s	refined	7.050609993355087	2242	
6c0t	ic50	7.365522729839268	2564	
6c0u	np	5.987162775294828	2563	
6c1s	kikd	8.522878745280337	96	
6c2r	np	9.096910013008056	2548	
6c2t	np	9.045757490560677	2548	
6c2x	ic50	4.7594507517174005	185	
6c2y	ic50	6.6020599913279625	2529	
6c3e	kikd	7.199970640755866	2569	
6c3l	v2020	4.443697499232712	1251	
6c3n	v2020	2.4948500216800937	1251	
6c3u	kikd	5.3979400086720375	2303	
6c42	np	8.212539525481585	1568	
6c4d	kikd	9.040005161671584	2569	
6c4g	ic50	8.301029995663981	994	
6c4u	kikd	6.09799710864927	2224	
6c5f	kikd	4.481486060122112	2051	
6c5h	v2020	6.431798275933005	2079	
6c5j	v2020	7.164309428507575	2079	
6c5k	v2020	7.164309428507575	2079	
6c5q	np	6.657577319177793	1551	
6c5t	np	6.96657624451305	1551	
6c67	v2020	5.920818753952375	823	
6c6o	ic50	8.301029995663981	185	
6c7b	ic50	5.823908740944319	185	
6c7d	ic50	9.769551078621726	644	
6c7e	ic50	8.549750891680638	644	
6c7f	ic50	9.619788758288394	644	
6c7g	ic50	7.739928612014925	644	
6c7i	ic50	9.42021640338319	644	
6c7j	ic50	8.87942606879415	644	
6c7q	refined	9.154901959985745	2397	
6c7r	np	9.0	2396	
6c7w	np	5.467245621007502	1104	
6c7x	np	7.185752404268079	1104	
6c85	v2020	3.899629454882437	1148	
6c8c	v2020	6.376750709602099	1578	
6c8p	ic50	6.698970004336019	185	
6c8x	np	12.30102999566398	2452	
6c91	kikd	6.187086643357144	1196	
6c98	kikd	4.096910013008056	2102	
6c99	kikd	5.619788758288394	2102	
6c9n	v2020	4.782516055786093	823	
6c9p	v2020	5.638272163982407	823	
6c9q	v2020	5.096910013008056	823	
6c9r	v2020	6.706637445288555	823	
6c9s	v2020	7.318758762624412	823	
6c9v	v2020	6.92009553233328	823	
6cb5	kikd	5.366531544420414	2050	
6cbf	refined	5.167491087293763	2050	
6cbg	refined	3.94692155651658	2050	
6cbh	kikd	6.292429823902063	2050	
6cc9	v2020	3.154901959985743	1988	
6cck	ic50	7.431798275933005	1527	
6ccl	ic50	3.563837352959244	1527	
6ccm	ic50	5.251811972993799	1527	
6ccn	ic50	4.522878745280337	1527	
6cco	ic50	7.292429823902063	1527	
6ccq	ic50	6.6020599913279625	1527	
6ccs	ic50	3.638272163982407	1527	
6cct	kikd	4.139661993429006	715	
6ccu	kikd	4.453457336521869	715	
6ccy	ic50	8.522878745280337	2557	
6cd4	np	5.338187314462739	2396	
6cd5	np	6.806875401645538	2396	
6cd8	kikd	4.7121982700697735	715	
6cd9	kikd	4.416801226031377	715	
6cdc	kikd	5.6020599913279625	715	
6cdg	kikd	5.721246399047171	715	
6cdj	np	11.69897000433602	2452	
6cdl	np	10.920818753952377	2452	
6cdm	kikd	9.094204119632131	2079	
6cdo	refined	8.97469413473523	2079	
6cdp	refined	8.785156151952302	2079	
6ce2	kikd	6.301029995663981	2363	
6ce6	refined	5.096910013008056	2036	
6ce8	ic50	3.408935392973501	2036	
6cea	kikd	3.1426675035687315	2036	
6cec	ic50	4.346787486224656	2036	
6ced	refined	5.823908740944319	2036	
6cee	ic50	4.187086643357144	2036	
6cef	ic50	3.744727494896694	2036	
6ceh	np	7.437707135543525	1104	
6cen	ic50	5.494850021680094	1373	
6cer	kikd	5.357535479757878	190	
6cex	kikd	1.6989700043360187	913	
6cf5	kikd	1.6989700043360187	912	
6cf6	kikd	5.236572006437063	1748	
6cf7	v2020	7.913640169325252	389	
6cfc	refined	3.677780705266081	3148	
6cfd	kikd	7.856985199745905	1155	
6cgp	ic50	7.119186407719209	2329	
6cgt	kikd	6.0	475	general
6cha	kikd	4.3979400086720375	2250	general
6chh	kikd	5.568636235841012	723	
6chl	kikd	8.045757490560675	1527	
6chm	ic50	3.701146923590293	1527	
6chn	kikd	7.958607314841775	1527	
6cho	ic50	6.777283528852417	1527	
6chp	refined	10.1249387366083	1527	
6chq	ic50	5.356547323513812	1527	
6cis	np	6.8696662315049934	2396	
6ciy	np	6.696803942579511	2396	
6cj1	np	5.266000713461613	2396	
6cj5	ic50	5.1938200260161125	2540	
6cje	ic50	7.221848749616356	2540	
6cjh	ic50	5.42021640338319	2540	
6cjj	np	3.903089986991944	1197	
6cjp	np	8.113509274827518	1197	
6cjr	np	9.522878745280336	1197	
6cjs	np	9.69897000433602	1197	
6cjv	np	5.657577319177793	1104	
6cjw	ic50	5.7447274948966935	2540	
6cjy	ic50	7.638272163982407	2540	
6ck3	ic50	7.346787486224656	2540	
6ck6	ic50	9.0	2540	
6ckc	kikd	8.221848749616356	3217	
6cki	ic50	7.244125144327507	2540	
6ckl	v2020	3.886056647693163	2859	
6ckr	np	7.301029995663981	2396	
6cks	np	7.823908740944319	2396	
6ckw	refined	9.080921907623926	1527	
6ckx	ic50	7.886056647693163	2525	
6clv	kikd	4.876148359032914	1383	
6cmj	ic50	8.301029995663981	2545	
6cmr	ic50	6.609064892896621	2586	
6cms	kikd	5.823908740944319	2586	
6cn5	refined	7.698970004336019	1553	
6cn6	ic50	8.301029995663981	1553	
6cn8	v2020	7.197910742118268	1057	
6cnj	kikd	8.113509274827518	961	
6cnk	kikd	7.769551078621726	961	
6co4	kikd	7.568636235841012	2133	
6coj	kikd	6.3979400086720375	2946	
6cpa	refined	11.522878745280336	402	refined
6cpw	refined	8.2518119729938	2517	
6cq0	ic50	4.455931955649724	849	
6cq1	v2020	3.6595558851598815	1251	
6cq4	ic50	4.853871964321762	849	
6cq5	ic50	4.2441251443275085	849	
6cqf	ic50	8.346787486224656	2503	
6cqt	kikd	9.638272163982409	162	
6cqz	kikd	9.638272163982409	162	
6cse	v2020	5.6020599913279625	541	
6csf	v2020	5.443697499232712	541	
6csp	refined	8.522878745280337	2329	
6csq	refined	6.3872161432802645	2329	
6csr	refined	6.84163750790475	2329	
6css	refined	7.602059991327962	2329	
6ct7	kikd	7.0	2081	
6cus	kikd	4.886056647693163	2855	
6cv8	kikd	3.167491087293764	2855	
6cvd	kikd	4.0	1145	
6cve	kikd	6.795880017344075	1421	
6cvf	refined	6.346787486224656	1421	
6cvv	refined	4.1249387366083	1421	
6cvw	kikd	8.148741651280925	1989	
6cvx	kikd	7.67778070526608	1989	
6cvy	kikd	8.4089353929735	1989	
6cw4	kikd	2.8239087409443187	2855	
6cw8	ic50	6.568636235841012	2329	
6cwf	kikd	7.537602002101044	1973	
6cwh	refined	7.537602002101044	1973	
6cwi	kikd	7.537602002101044	1973	
6cwn	refined	6.645891560852599	1973	
6cyb	ic50	9.017728766960431	644	
6cyc	ic50	7.853871964321762	644	
6cyd	ic50	8.698970004336019	644	
6cyg	np	4.170696227168975	1197	
6cyh	np	3.149966742310231	1197	
6cyi	v2020	5.040958607678906	1196	
6cz3	ic50	7.251811972993799	2649	
6cz4	ic50	7.119186407719209	2649	
6czb	refined	4.327902142064282	1421	
6czc	refined	4.782516055786093	1421	
6czd	kikd	3.853871964321762	1421	
6cze	refined	4.031517051446065	1421	
6czi	kikd	6.251811972993799	2215	
6czu	np	6.318758762624412	2396	
6czv	np	6.638272163982407	2396	
6d07	v2020	5.2839966563652006	2286	
6d08	v2020	5.292429823902063	2286	
6d15	v2020	4.482804102050026	1397	
6d16	v2020	5.075720713938118	1397	
6d17	v2020	4.815308569182401	1397	
6d18	v2020	5.853871964321762	1397	
